anime_id,mal_id,title,title_english,title_japanese,type,source,genres,tags
14349,14349,Little Witch Academia,None,リトル・ウィッチ・アカデミア,MOVIE,None,"Adventure, Comedy, Fantasy","Magic, Witch, Female Protagonist, School, Urban Fantasy, Primarily Female Cast, Dragons"
14353,14353,Death Billiards,None,デスビリヤード,MOVIE,None,"Psychological, Thriller, Drama, Mystery","Afterlife, Gambling, Bar, Amnesia, Philosophy, Primarily Male Cast"
14355,14355,Yama no Susume,Encouragement of Climb,ヤマノススメ,TV_SHORT,MANGA,"Slice of Life, Comedy, Adventure","Outdoor, Iyashikei, Primarily Female Cast, Cute Girls Doing Cute Things, Female Protagonist, Educational, School, Surreal Comedy"
14359,14359,Vocaloid China Project Anime PV,None,None,MUSIC,None,"Fantasy, Music",Advertisement
14367,14367,Tenshi na Konamaiki Specials,Cheeky Angel DVD Specials,天使な小生意気DVDスペシャル,SPECIAL,None,,Shounen
14373,14373,Arata naru Sekai: Mirai-hen,World's End,アラタなるセカイ 未来編,OVA,None,Sci-Fi,Primarily Female Cast
14379,14379,Shoujo x Shoujo x Shoujo The Animation,None,少女x少女x少女 THE ANIMATION,OVA,None,Hentai,Harem
14381,14381,Sore Ike! Anpanman: Yomigaere Bananajima,None,それいけ！アンパンマン よみがえれ バナナ島,MOVIE,None,Adventure,"Kids, Super Power"
14397,14397,Chihayafuru 2,None,ちはやふる 2,TV,MANGA,"Drama, Sports, Romance","Karuta, Female Protagonist, Card Battle, Josei, School Club"
14407,14407,Persona 3 the Movie 1: Spring of Birth,Persona 3 the Movie: #1 Spring of Birth,PERSONA3 THE MOVIE —#1 Spring of Birth—,MOVIE,None,"Adventure, Action, Supernatural","Super Power, School, Seinen, Robots"
14467,14467,K,None,K,TV,ORIGINAL,"Action, Supernatural, Comedy, Drama, Mystery, Fantasy","Gangs, Super Power, Body Swapping, Memory Manipulation, Amnesia, Swordplay, Martial Arts, School"
14471,14471,Kaguya-hime: Taketori Monogatari,None,かぐや姫 竹取物語,OVA,None,Hentai,
14479,14479,Mahou Tsukai Nara Miso wo Kue!,None,魔法使いなら味噌を喰え！,OVA,None,Fantasy,"Magic, School"
14511,14511,Minami-ke Tadaima,Minami-ke Tadaima,みなみけ ただいま,TV,None,"Comedy, Slice of Life","Family Life, Cute Girls Doing Cute Things, Primarily Female Cast"
14513,14513,Magi: The Labyrinth of Magic,None,マギ The labyrinth of magic,TV,MANGA,"Action, Adventure, Fantasy","Shounen, Magic, Politics, Primarily Male Cast, Foreign, Swordplay, Slavery"
14515,14515,Sasami-san@Ganbaranai,None,ささみさん@がんばらない,TV,LIGHT_NOVEL,"Comedy, Romance, Supernatural","Hikikomori, Female Protagonist, Tragedy, Primarily Female Cast, Yuri"
14519,14519,Neko Ramen: Ore no Shouyu Aji,None,猫ラーメン　～俺の醤油味～,ONA,None,Comedy,
14527,14527,Medaka Box Abnormal,None,めだかボックス アブノーマル,TV,MANGA,"Action, Comedy","School, Shounen, Super Power"
14529,14529,Super Majingga 3,None,슈퍼 마징가 3,MOVIE,None,"Action, Mecha, Sci-Fi",
14537,14537,Cinnamon no Parade,None,シナモンのパレード,ONA,None,,Kids
14539,14539,Love 2 Quad,None,らぶ2Quad,OVA,None,"Hentai, Romance","Nakadashi, Incest, Harem, Swordplay"
14543,14543,Koutetsu no Majo Annerose,None,鋼鉄の魔女 アンネローゼ,OVA,VISUAL_NOVEL,"Action, Hentai, Supernatural","Tentacles, Large Breasts, Nakadashi"
14563,14563,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,None,マジでオタクなイングリッシュ! りぼんちゃん ~英語で戦う魔法少女~,TV_SHORT,None,"Comedy, Mahou Shoujo","Female Protagonist, Primarily Female Cast, Magic, Parody, Educational"
14575,14575,Minami-ke Omatase,None,みなみけ おまたせ,OVA,None,"Comedy, Slice of Life","Family Life, Cute Girls Doing Cute Things"
14583,14583,Rinne no Lagrange Specials,Lagrange: The Flower of Rin-ne Specials,輪廻のラグランジェ,SPECIAL,None,Comedy,
14617,14617,Stranger: Mukou Hadan Pilot,Sword of the Stranger Pilot,ストレンヂア -無皇刃譚-,SPECIAL,None,"Action, Adventure","Swordplay, Seinen, Historical"
14621,None,Stringendo: Core Mix Megamori: Okazu Desu yo - Support,None,ストリンジェンド～エンジェルたちのプライベートレッスン～ コアMIX メガ盛り オカズですよ,OVA,None,Hentai,
14623,14623,Chikyuu SOS Sore Ike Kororin,Do it Kororin Earth SOS,地球SOSそれいけコロリン,TV,None,"Action, Comedy, Sci-Fi",Kids
14627,14627,Recorder to Randoseru,None,リコーダーとランドセル,OVA,None,Comedy,"School, Seinen"
14629,14629,Starship Troopers: Invasion,None,スターシップ・トゥルーパーズ インベイジョン,MOVIE,None,"Action, Sci-Fi","Military, Aliens, War, Space, Guns"
14631,14631,Dangerous Jiisan Ja,None,でんぢゃらすじーさん邪,OVA,None,Comedy,
14645,14645,Hiiro no Kakera Dai Ni Shou,Hiiro no Kakera: The Tamayori Princess Saga 2,緋色の欠片 第二章,TV,None,"Fantasy, Romance, Supernatural",Shoujo
14647,14647,Tantei Opera Milky Holmes: Alternative,Detective Opera Milky Holmes: Alternative,探偵オペラ ミルキィホームズ Alternative,SPECIAL,None,"Comedy, Mystery",Super Power
14653,14653,Hayate no Gotoku! Can't Take My Eyes Off You,Hayate the Combat Butler! Can't Take My Eyes Off You,None,TV,None,Comedy,"Harem, Parody, Shounen, Maids"
14657,14657,Netorare Zuma,None,ネトラレヅマ,OVA,None,Hentai,"Netorare, Large Breasts"
14659,14659,Hump Bang,None,ハンプバング,OVA,None,Hentai,
14661,14661,Kindan no Byoutou The Animation,None,禁断の病棟 THE ANIMATION,OVA,None,Hentai,Harem
14663,14663,Queen's Blade Rebellion vs. Hagure Yuusha no Estetica,None,クイーンズブレイド リベリオンVSはぐれ勇者の鬼畜美学,SPECIAL,None,"Action, Ecchi, Fantasy",
14669,14669,Aura: Maryuuinkouga Saigo no Tatakai,Aura: Koga Maryuin's Last War,AURA～魔竜院光牙最後の闘い～,MOVIE,LIGHT_NOVEL,"Comedy, Drama, Romance","School, Chuunibyou, Bullying"
14675,14675,Rinne no Lagrange: Kamogawa Memoria,Lagrange: The Flower of Rin-ne Episode 00,輪廻のラグランジェ　鴨川メモリア,SPECIAL,None,"Action, Comedy, Mecha",
14685,14685,Onegai Teacher: Reminiscence,None,おねがい☆ティーチャー Reminiscenceディスク,OVA,None,Romance,
14693,14693,Yurumates 3D Plus,None,ゆるめいつ3でぃPLUS,TV_SHORT,MANGA,"Comedy, Slice of Life",Seinen
14713,14713,Kamisama Hajimemashita,Kamisama Kiss,神様はじめました,TV,MANGA,"Comedy, Fantasy, Supernatural, Romance","Youkai, Gods, Demons, Shoujo, Female Protagonist, Urban Fantasy, School, Kemonomimi, Reverse Harem"
14719,14719,JoJo no Kimyou na Bouken,JoJo's Bizarre Adventure,ジョジョの奇妙な冒険,TV,MANGA,"Action, Adventure, Supernatural","Super Power, Male Protagonist, Vampire, Primarily Male Cast, Tragedy, Time Skip, Historical, Foreign, Shounen, Primarily Adult Cast"
14735,14735,Meitantei Conan Movie 17: Sekkai no Private Eye,Case Closed Movie 17: Private Eye in the Distant Sea,名探偵コナン・絶海の探偵,MOVIE,None,"Adventure, Comedy, Mystery","Police, Shounen, Male Protagonist, Military"
14741,14741,Chuunibyou demo Koi ga Shitai!,Love, Chunibyo & Other Delusions,中二病でも恋がしたい!,TV,LIGHT_NOVEL,"Comedy, Drama, Romance, Slice of Life"
14743,14743,Nara Shika Monogatari,Nara Deer Story,奈良鹿物語,ONA,None,Comedy,
14749,14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,Oreshura,俺の彼女と幼なじみが修羅場すぎる,TV,None,"Comedy, Romance","Harem, School, Love Triangle, Chuunibyou"
14751,14751,Bishoujo Senshi Sailor Moon: Crystal,Sailor Moon Crystal,美少女戦士セーラームーンCrystal,ONA,MANGA,"Romance, Mahou Shoujo","Demons, Magic, Henshin, Female Protagonist, Shoujo, Urban Fantasy"
14753,14753,Hori-san to Miyamura-kun: Shingakki,None,堀さんと宮村くん-新学期-,OVA,MANGA,"Comedy, Romance","School, Shounen"
14765,14765,Ixion Saga DT,None,イクシオン サーガ DT,TV,None,"Action, Comedy, Fantasy","Isekai, Parody"
14781,14781,Roboteuwang Sseonsyakeu,None,로보트왕 썬샤크,MOVIE,None,"Action, Mecha, Sci-Fi",
14807,14807,Kara no Kyoukai: Mirai Fukuin,the Garden of sinners: recalled out summer,空の境界 未来福音,MOVIE,LIGHT_NOVEL,"Drama, Mystery, Supernatural","Urban Fantasy, Super Power, Primarily Adult Cast, Time Skip, Terrorism, Seinen"
14811,14811,GJ-bu,GJ Club,GJ部,TV,None,"Comedy, Slice of Life","School, School Club, Nekomimi"
14813,14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,My Teen Romantic Comedy SNAFU,やはり俺の青春ラブコメはまちがっている。,TV,LIGHT_NOVEL,"Comedy, Romance, Slice of Life","School, School Club, Seinen, Bisexual, Harem"
14817,14817,Mouretsu Pirates: Abyss of Hyperspace,None,モーレツ宇宙海賊 ABYSS OF HYPERSPACE -亜空の深淵-,MOVIE,None,Sci-Fi,"Pirates, Space",,
14821,14821,Taekwon Dongja Maruchi Arachi,None,태권동자 마루치 아라치,MOVIE,None,Action,
14827,14827,Da Capo III,None,D.C.III ～ダ・カーポIII～,TV,VISUAL_NOVEL,"Drama, Ecchi, Romance","Harem, School"
14829,14829,Fate/kaleid liner Prisma☆Illya,Fate/kaleid liner Prisma Illya,Fate/kaleid liner プリズマ☆イリヤ,TV,MANGA,"Action, Comedy, Fantasy, Mahou Shoujo, Ecchi","Cute Girls Doing Cute Things, Primarily Female Cast, Magic, Yuri, Female Protagonist, Henshin"
14833,14833,Maoyuu Maou Yuusha,Maoyu: Archenemy & Hero,まおゆう魔王勇者,TV,LIGHT_NOVEL,"Adventure, Fantasy, Romance","Politics, War, Maids, Foreign, Historical"
14835,14835,The Idolm@ster: Shiny Festa,None,アイドルマスター シャイニーフェスタ,OVA,VIDEO_GAME,"Music, Slice of Life",Idol
14837,14837,Dragon Ball Z Movie 14: Kami to Kami,Dragon Ball Z Movie 14: Battle of Gods,ドラゴンボールZ: 神と神,MOVIE,None,"Action, Adventure, Comedy, Fantasy, Sci-Fi","Shounen, Super Power, Gods, Martial Arts, Male Protagonist, Henshin, Aliens, Age Regression"
14853,14853,Tsukumo,Possessions,九十九,MOVIE,None,Supernatural,"Historical, Full CGI"
14875,14875,Eureka Seven AO: Jungfrau no Hanabana-tachi,None,エウレカセブンAO -ユングフラウの花々たち-,OVA,None,"Action, Adventure, Drama, Mecha, Sci-Fi",
14889,14889,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,None,えびてん 公立海老栖川高校天悶部 OAD,OVA,None,,"School, Shounen"
14893,14893,Dakara Boku wa, H ga Dekinai. OVA,So, I Can't Play H?,だから僕は,OVA,None
14913,14913,Battle Spirits: Sword Eyes,None,バトルスピリッツ ソードアイズ,TV,None,Action,"Card Battle, Shounen"
14921,14921,RDG: Red Data Girl,Red Data Girl,RDG レッドデータガール,TV,None,Fantasy,"Female Protagonist, School, Magic, Gods, Youkai, Mythology, Archery"
14935,14935,Utae Meloetta: Rinka no Mi wo Sagase!,Pocket Monsters: Sing Meloetta - Search for the Rinka Berries,うたえメロエッタ リンカのみをさがせ,OVA,None,Comedy,
14941,14941,AKB0048 Next Stage,None,None,TV,ORIGINAL,"Music, Sci-Fi, Drama, Mecha","Idol, Space, Primarily Female Cast, Female Protagonist"
14943,14943,Detective Conan Movie 8 Pre-Release Special,None,None,SPECIAL,None,"Action, Adventure, Mystery",
14949,14949,Yurumates (2012),None,ゆるめいつ (2012),OVA,None,"Comedy, Slice of Life",Seinen
14951,14951,Wonderful Rush,None,None,MUSIC,None,Music,
14957,14957,Shakugan no  SHANA: Naze Nani Shana 2,None,フリアグネとマリアンヌの なぜなにシャナ! なんでも質問箱!,SPECIAL,None,"Comedy, Fantasy, Supernatural",
14967,14967,Boku wa Tomodachi ga Sukunai Next,Haganai Next,僕は友達が少ない NEXT,TV,LIGHT_NOVEL,"Comedy, Romance","Harem, School, Seinen, Crossdressing, Chuunibyou"
14989,14989,Chousoku Henkei Gyrozetter,None,超速変形ジャイロゼッター,TV,None,"Action, Mecha","Cars, Shounen"
14991,14991,Harem Time: The Animation,None,ハーレムタイム THE ANIMATION,OVA,None,"Hentai, Romance","Harem, Nakadashi"
14993,14993,Gogo no Kouchou: Junai Mellow yori,None,午後の紅潮 ~純愛メロウより~,OVA,None,Hentai,
14995,14995,JK to Ero Giin Sensei,None,JKとエロ議員センセイ,OVA,VISUAL_NOVEL,"Hentai, Romance","Age Gap, Nakadashi, Large Breasts"
14997,14997,Out of Sight,None,None,ONA,ORIGINAL,"Adventure, Fantasy",Magic
15005,15005,Kyou no Asuka Show,None,今日のあすかショー,ONA,MANGA,"Comedy, Ecchi","Seinen, Episodic, Female Protagonist"
15015,15015,Shin Koihime†Musou: Otome Tairan OVA Omake,None,ちびちび演義 真・恋姫ふらっしゅ～張飛、孫尚香、袁術、三国志するのこと～,SPECIAL,None,"Adventure, Comedy, Fantasy",
15021,15021,Yuki no Taiyou Pilot,None,ユキの太陽,SPECIAL,None,Drama,Shoujo
15037,15037,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,Corpse Party: Tortured Souls – The Curse of Tortured Souls,コープスパーティー Tortured Souls -暴虐された魂の呪叫-,OVA,VIDEO_GAME,"Horror, Mystery, Supernatural","Gore, Tragedy, Ghost, School, Ensemble Cast"
15039,15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,Anohana: The Flower We Saw That Day Movie,劇場版 あの日見た花の名前を僕達はまだ知らない。,MOVIE,ORIGINAL,"Drama, Romance, Slice of Life, Supernatural","Ghost, Love Triangle, Time Skip, Tragedy, Coming of Age, School"
15043,15043,Haitai Nanafa,None,はいたい七葉,TV_SHORT,ORIGINAL,"Comedy, Supernatural",
15045,15045,Lychee DE Hikari Club,Lychee Light Club,ライチ DE 光クラブ,TV_SHORT,MANGA,"Comedy, Drama, Horror, Psychological, Romance","Artificial Intelligence, Robots, Ensemble Cast, Primarily Male Cast"
15051,15051,Love Live! School idol project,None,ラブライブ! School idol project,TV,None,"Music, Slice of Life","Musical, Dancing, Primarily Female Cast, Idol, School Club, School, Cute Girls Doing Cute Things, CGI, Female Protagonist, Tsundere"
15059,15059,Initial D Fifth Stage,None,頭文字〈イニシャル〉D  Fifth Stage,TV,MANGA,"Sports, Action, Drama","Cars, Seinen, Male Protagonist, Primarily Male Cast, Primarily Adult Cast"
15061,15061,Aikatsu!,None,アイカツ!,TV,VIDEO_GAME,Music,"Idol, Primarily Female Cast, School, Kids, CGI, Cute Girls Doing Cute Things, Female Protagonist, Fashion, Fitness, Dancing, Acting, Henshin, Outdoor"
15067,15067,Kaiketsu Zorori Da-Da-Da-Daibouken!,None,かいけつゾロリだ・だ・だ・だいぼうけん!,MOVIE,None,"Adventure, Comedy",
15069,15069,Robin-kun to 100 nin no Otomodachi Season 2,Robin with his 100 Friends Season 2,ロビンくんと100人のお友達シーズン2,TV,None,,Kids
15077,15077,Tabisuru Nuigurumi: Traveling Daru,None,旅するぬいぐるみ ~Traveling Daru~,OVA,None,Slice of Life,Kids
15085,15085,Amnesia,None,アムネシア,TV,None,"Fantasy, Romance","Shoujo, Reverse Harem, Amnesia, Yandere"
15093,15093,Koihime†Musou OVA Omake,None,ちびちび演技 恋姫ふらっしゅ～張飛、おっぱいをもとめんとするのこと～,SPECIAL,None,"Adventure, Comedy, Fantasy",
15095,15095,Shin Koihime†Musou OVA Omake,None,ちびちび演義 真・恋姫ふらっしゅ～報われない組、報われんとするのこと～,SPECIAL,None,"Adventure, Comedy, Fantasy",
15097,15097,Tropical Kiss,None,トロピカルKISS,OVA,None,"Hentai, Romance",Harem
15109,15109,Cuticle Tantei Inaba,Cuticle Detective Inaba,キューティクル探偵因幡,TV,None,"Action, Comedy, Mystery","Shounen, Surreal Comedy, Police, Animals, Yakuza"
15111,15111,Spy Penguin,None,スパイペンギン,OVA,None,,Kids
15117,15117,Kami nomi zo Shiru Sekai: Tenri-hen,The World God Only Knows: Tenri Arc,神のみぞ知るセカイ 天理篇,OVA,None,"Comedy, Romance, Supernatural","Harem, Shounen"
15119,15119,Senran Kagura,Senran Kagura: Ninja Flash!,閃乱カグラ,TV,None,"Action, Ecchi","Ninja, Henshin, Female Protagonist"
15125,15125,Teekyuu,Teekyuu,てーきゅう,TV_SHORT,MANGA,"Comedy, Sports, Slice of Life","Surreal Comedy, Meta, Shounen, Tennis, School, Cute Girls Doing Cute Things"
15127,15127,Sakura Taisen: Kanadegumi,None,サクラ大戦 奏組,OVA,None,,Shoujo
15129,15129,Tanpen Animation Junpei Fujita,Short Animations of Junpei Fujita,短編アニメーション Junpei Fujita,SPECIAL,None,Music,
15133,15133,Aoi Sekai no Chuushin de,World War Blue,蒼い世界の中心で,SPECIAL,None,"Action, Adventure, Ecchi, Fantasy","Parody, Shounen"
15137,15137,Entotsuya Peroo,None,煙突屋ペロー,MOVIE,None,,Kids
15139,15139,Tsuki no Miya no Oujo-sama,None,月の宮の王女様,MOVIE,None,,Kids
15141,15141,Yukiwatari,None,雪渡り,MOVIE,None,Fantasy,
15159,15159,Fantastic Children Special,None,ファンタジックチルドレン,SPECIAL,None,Slice of Life,
15177,15177,Macross FB7: Ginga Rukon - Ore no Uta wo Kike!,Ozma Meets Fire Bomber Macross FB7,マクロスFB7 銀河流魂 オレノウタヲキケ!,MOVIE,None,"Action, Mecha, Music, Romance, Sci-Fi","Band, Real Robot, Aliens, Space"
15195,15195,Hetalia: The Beautiful World,None,ヘタリア The Beautiful World,ONA,None,Comedy,"Parody, Historical"
15197,15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,Code Geass: Akito the Exiled - The Wyvern Divided,コードギアス 亡国のアキト 第2章 引き裂かれし翼竜,OVA,None,"Action, Mecha","Military, War, Super Power"
15199,15199,Code Geass: Boukoku no Akito 3 - Kagayakumono Ten Yori Otsu,Code Geass: Akito the Exiled - The Brightness Falls,コードギアス 亡国のアキト 第3章 輝くもの天より墮つ,OVA,ORIGINAL,"Action, Mecha","Military, War, Super Power"
15201,15201,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku Kara,Code Geass: Akito the Exiled - Memories of Hatred,コードギアス 亡国のアキト 第4章 憎しみの記憶から,OVA,None,"Action, Mecha","Military, War, Super Power"
15211,15211,Nazotoki-hime wa Meitantei♥,None,ナゾトキ姫は名探偵♥,OVA,MANGA,"Mystery, Mahou Shoujo",Shoujo
15219,15219,.hack//Versus: The Thanatos Report,None,.hack//Versus タナトスレポート,SPECIAL,None,"Action, Sci-Fi",
15225,15225,Hentai Ouji to Warawanai Neko.,"The ""Hentai"" Prince and the Stony Cat.",変態王子と笑わない猫。,TV,LIGHT_NOVEL,"Comedy, Romance, Supernatural","School, Seinen, Time Manipulation, Amnesia, Love Triangle"
15227,15227,Kono Sekai no Katasumi ni,In This Corner of the World,この世界の片隅に,MOVIE,MANGA,"Drama, Slice of Life","Historical, War, Seinen, Drawing, Tragedy"
15279,15279,Kira Kira 5th Anniversary Live Anime: Kick Start Generation,None,キラ☆キラ 5th Anniversary Live Anime KICK START GENERATION,OVA,VISUAL_NOVEL,Music,
15291,15291,Hyakujitsu no Bara Specials,Maiden Rose Specials,百日の薔薇,SPECIAL,None,,Boys' Love
15307,15307,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,None,映画 スマイルプリキュア! 絵本の中はみんなチグハグ!,MOVIE,None,"Fantasy, Mahou Shoujo","Kids, Magic, Shoujo, Henshin"
